ReporterName,PartnerName,1988 in 1000 USD ,1989 in 1000 USD ,1990 in 1000 USD ,1991 in 1000 USD ,1992 in 1000 USD ,1993 in 1000 USD ,1994 in 1000 USD ,1995 in 1000 USD ,1996 in 1000 USD ,1997 in 1000 USD ,1998 in 1000 USD ,1999 in 1000 USD ,2000 in 1000 USD ,2001 in 1000 USD ,2002 in 1000 USD ,2003 in 1000 USD ,2004 in 1000 USD ,2005 in 1000 USD ,2006 in 1000 USD ,2007 in 1000 USD ,2008 in 1000 USD ,2009 in 1000 USD ,2010 in 1000 USD ,2011 in 1000 USD ,2012 in 1000 USD ,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD ,2017 in 1000 USD ,2018 in 1000 USD 
Tunisia,Germany,0,0,0,2018.817,9304.485,0,3664.96,13817.936,0,0,9745.719,8758.151,6105.449,7347.857,0,0,7337.929,0,3335.583,0,35440.38,0,0,7254.981,0,0,0,0,0,0,0
Tunisia,Denmark,0,0,0,0,2861.474,2721.689,6473.872,20183.936,0,3438.571,0,0,0,0,859.541,0,0,0,0,8735.944,10421.481,0,0,0,0,0,0,0,0,0,0
Tunisia,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286.441,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,1.002,0,0,0,0,0,0,0,0,0
Tunisia,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,France,0,0,0,11826.992,11301.489,26961.38,21071.068,61986.612,12622.222,34626.768,64058.5,56855.924,56373.071,24373.562,11849.55,69296.313,33370.932,13702.477,40672.635,16403.313,70505.359,32745.272,65084.887,87547.681,2051.771,98337.374,46938.206,30297.633,32279.794,11147.879,0
Tunisia,United Kingdom,0,0,0,0,0,0,3500.654,3791.184,0,29735.264,0,0,2040.011,18929.683,0,0,0,0,0,9236.284,25539.877,0,16184.328,0,0,0,0,24968.82,28589.113,0,0
Tunisia,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,1472.848,6045.537,0,0,0,0,0,0,0,0,4508.687,0,0,0,0,0,386.949,0,0
Tunisia,Hungary,0,0,0,0,0,0,0,929.491,645.793,0,545.132,0,0,4549.453,0,0,0,0,659.48,20914.23,8144.588,0,0,0,0,0,19855.177,22558.447,1688.236,0,0
Tunisia,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Italy,0,0,0,0,49.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,0,0,689.947,1.545,3.133,1.851,0.926,0,0,0,0
Tunisia,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12467.34,0,0,0,0,42117.287,28461.085,0,0,0,7700.894,0,0,0,0,0,0
Tunisia,Libya,0,0,0,0,0,0,0,0,0,0,0,6.58,0,0,0,0,0,0,0,0,0,0,0,24787.573,4.805,15.766,0,0,0,0,0
Tunisia,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.147,522.376,0
Tunisia,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,4850.362,2051.716,0,0,0,0,0,7231.825,0,0,0,0,0,1583.435,0,0,0,0
Tunisia,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431.531,874.29,0,0,0,0,0,1726.318,0,0
Tunisia,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.998,0,0,0,0,0.01,0.005,0
Tunisia,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.271,3758.208,5363.649,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158.139,10206.945,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Romania,0,0,0,0,0,0,0,14591.628,52433.3,4500.112,0,958.954,1243.228,9498.338,2180.427,0,0,0,5687.252,0,0,0,793.712,0,0,20257.085,2594.028,23399.589,13686.247,7752.139,0
Tunisia,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,1576.631,0,1985.924,10686.287,15484.243,21437.273,35062.268,11227.901,149788.875,95416.091,30779.48,24600.238,92543.672,45698.523,29812.794,36037.089,11496.993,24587.272,44893.889,0
Tunisia,Saudi Arabia,0,0,0,0,3761.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,"Serbia, FR(Serbia/Montenegro)",0,0,0,0,3583.91,0,0,0,0,0,388.467,0,0,0,102.537,0,0,0,0,0,0,0,2514.709,0,0,19745.746,13319.551,4068.063,7464.176,0,0
Tunisia,Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639.683,0,0,0,0,0,0,0,0,0,344.235,2209.875,0,0
Tunisia,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505.106,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Sweden,0,0,0,2079.634,0,0,0,0,0,4312.392,0,3312.585,0,17912.554,0,4158.952,0,0,0,0,8090.229,0,8743.473,0,0,0,0,0,0,0,0
Tunisia,Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6526.525,3703.928,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,Turkey,0,0,0,8774.42,11316.417,0,0,10950.361,0,0,20102.42,9827.348,10925.072,8617.062,0,0,0,0,0,0,0,0,1082.669,0,0,8430.223,0,0,0,0,0
Tunisia,Ukraine,0,0,0,0,0,0,0,0,9246.951,0,3291.57,4981.914,0,7456.039,48523.367,21598.793,25615.351,72463.586,60906.102,30871.005,118285.216,107113.043,99255.475,72691.478,127585.456,78277.585,147313.091,99586.974,92958.537,144788.616,0
Tunisia,Unspecified,0,0,0,0,0,0,0,0,0,21.838,11.388,0,0,0,0,0,0,0,0,0,0,0,0,536.537,0,0,0,0,0,0,0
Tunisia,Unspecified,0,0,0,0,0,0,0,0,0,3035.624,1642.691,0,18444.182,0,0,0,0,0,0,0,0,0,0,0,0,4087.898,16671.348,5802.647,6330.812,5238.239,0
Tunisia,Uruguay,0,0,0,0,0,0,0,0,0,0,2797.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,United States,0,0,0,23005.6,33547.446,55589.188,50441.96,11367.892,46088.04,32035.028,0,0,2477.364,0,0,7337.966,21061.833,200.648,0,13407.222,0,0,0,0,0,0,0,0,0,0,0
Tunisia,"Yugoslavia,FR(Serbia/Montenegr",0,0,0,2224.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.148,0,0,0,0,0,0,0,0,0,0,0
Turkey,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0.403,0,0,0,0,0,0,0,0
Turkey,Albania,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Turkey,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0,0,0,0,0,0,182.5,0,0,0,0,0,0,0,0,0
Turkey,United Arab Emirates,0,0,0,0,0,0,0,0,0,1383.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Australia,0,0,0,0,0,0,0,0,0,0.603,0,0,0.12,0.879,0,1.442,2.912,0,3.973,0,0,0,1.503,3.42,0,1.826,0,0,0,0,0
Turkey,Australia,0,0,0,0,0,0,10573.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Austria,0,0,0,0,0,0,0.71,0,2.891,0,0,0.811,0.309,0.478,0.267,0.347,0.423,1.186,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Austria,0,0,0,0,0,0,0,0,17.147,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.967,2.935,0.502,3.825,0,0.274,0.137,1.319,0
Turkey,Azerbaijan,0,0,0,0,0,288.055,0,7.409,84.029,0,2.25,0,22.341,2.029,0,0.162,0,0,0,0,0,0,35.858,440.526,0,36.21,26.4,0,72.62,30,0
Turkey,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.605,0.963,0,0,0,0,66.853,8.179,0,0,0,204.035,1144.61,0,1586.293,0
Turkey,Bulgaria,0,0,446.315,0,0,0,0,587.924,0,0,0,0,0,0,0,0,0,0,0,593.699,0,0,0,0,3048.353,1608.689,1201.654,0,0,17.9,0
Turkey,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,13.288,0.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Belgium-Luxembourg,0,0,0,0,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Belgium-Luxembourg,0,0,0,0,0,914.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Canada,0,0,0,0,0.906,0,1.649,0,0,0,0,0,1.711,0.42,0,0,0,0,0,0.263,0,0,0,0,0,0,1716.917,711.715,260,0,0
Turkey,Canada,0,0,0,6407.123,0,0,23958.198,8915.482,10011.643,3247.229,0,0,0,0,0,0,0,0,0,14.171,14980.947,5400.954,0,0,0,93218.148,31687.957,24797.777,54831.727,34618.145,0
Turkey,Switzerland,0,0,2.2,0,0,0,0,0,0.911,1.373,0,0,0.137,0.11,0.634,0.704,0.585,0.519,0,1.943,1.527,0,0.715,0.43,0,0,0,1096.692,0,255.987,0
Turkey,Cyprus,0,6.493,18.321,0,0,88.581,0,0,18.49,1203.27,13.665,14.208,0.964,0,0.521,0,13.487,0,0,0.937,0,0.264,0,10.507,0.101,29.822,0,0,0,12.327,0
Turkey,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.413,0,0,1052.612,0,0,1191.177,0,0,0,736.132,0
Turkey,Germany,0,1.729,1.75,6.742,21.569,9.938,28.435,6.596,2.751,24.16,45.869,6.479,67.974,3.027,1790.431,5.423,6.368,4.225,8.331,2.778,0,0,5404.627,0,0,0,0,0.71,0,1.673,0
Turkey,Germany,0,0,0,0,0,2.571,0,0,109.203,15.322,0,0,0,0,0,0,0,0,0,0.138,0,0,0.482,0,0,0,0,0,0.585,8.147,0
Turkey,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487,0.5,0,0,0,0,0,0,0,1.771,1.222,0,0,0,0,0,0,0
Turkey,Dominican Republic,0,0,0,0.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Algeria,0,0,0,0,0,0,3760.75,0,0,0,1445.952,554.947,14752.279,11582.878,2341.509,0,0,21510.007,5364.952,0,0,0,1129.433,0,0,0,0,0,0,0,0
Turkey,"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.077,0,0,0,0,0,0,0,0
Turkey,"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,102.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435.5,0,0,0
Turkey,Spain,0,0,0,0,0,0,0,0,0,0,0,1549.519,6157.199,0,0,0,0,1561.212,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Spain,0,0,0,0,0,12045.698,0,0,1240.99,1780.874,0,621.918,0.052,0,1649.304,0,3038.75,0,55.135,7852.816,12584.865,3425.95,2763.946,1321.573,107.51,3655.419,0.169,12205.368,0,21.904,0
Turkey,France,0,0,0,0,0,0,0,0,0,0.549,0,0,0.398,483.102,0,0.681,0.585,0,0.201,0,0,947.161,0,0,0,0,0,0,0,0,0
Turkey,France,0,4536.493,2744.687,0,1100.164,9949.038,33.797,0,0,1158.603,0,953.79,690.803,0,0,701.068,1279.121,0,0,15786.333,2322.625,2806.978,0,0,0,10500.12,13087.015,9717.994,36.649,3.998,0
Turkey,Free Zones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.163,1.654,0,0,0,0,5.04,2349.713,0,0,0,17.67,5.335,24.3,0,0
Turkey,Free Zones,0,0,0,0,0,0,0,0,0,0,81.106,22.55,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,976.072,0,0,0
Turkey,United Kingdom,0,0,0,0,0,0,0,0,0,11.416,0,0.718,1.924,3.066,4.631,4.562,10.903,6.393,6.889,2627.343,0,0,0.535,3.351,1.906,0,0,0,1.29,1.725,0
Turkey,United Kingdom,0,0,2054.654,0,0,0,0,13.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549,0,0,0,0
Turkey,Greece,0,0,0,0,0,0,0,0,0,0,596.189,0,332.21,477.161,0,0,0,0,415.38,0,0,0,0,0,0,0,0.253,0,0,0,0
Turkey,Greece,0,0,1223.277,882.216,427.06,3979.255,0,1416.528,4615.597,1945.422,0,804.24,0,864.929,1121.317,0,603.686,0,0,710.711,20866.97,31890.14,5083.508,5532.466,36111,26141.512,13778.833,1974.651,22736.419,2910.835,0
Turkey,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918,9.201,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Hungary,0,16.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481,0,0,15.031,0,0,0.137,0
Turkey,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43043.17,23851.957,0,0,0
Turkey,"Iran, Islamic Rep.",0,0,0,485,232.964,12.61,0,176.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,"Iran, Islamic Rep.",0,0,0,0,0,0,0,0,0,2.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,13116.442,0,0,0
Turkey,Iraq,0,1831.85,346.5,0,20,4.942,17.199,11,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,423.8,230.959,0,0,54.58,0,5688.106,0,0
Turkey,Iraq,0,0,0,0,0,0,0,0,0,0,355.279,0,0,0,0,979.567,0,0,736.834,115.848,0,0,0,0,0,0,0,0,0,0,0
Turkey,Israel,0,230.418,0,0,2895.946,0,4989.182,0,0,0,0,0,0,100.955,16.28,0,0,0,0,12.255,0,0,0,0,0,0,0,0,0,0,0
Turkey,Israel,0,0,0,0,0,0,0,0,0,0,18.018,4.1,0.84,0.004,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.118,0
Turkey,Italy,0,0,0,0,0,0,0,0,0,0,22142.668,10654.938,28731.081,17408.739,2210,0,0,9508.863,31646.076,3735.34,0,20720.986,34354.982,0,0,0,15473.086,19452.421,0,2356.278,0
Turkey,Italy,0,12931.703,0,0,0,3052.974,2.599,9958.367,125.847,121.889,22.449,7.241,527.965,0,0.247,0.889,140.395,30.336,75.71,169.798,14710.315,2393.214,41.534,2394.971,60.668,142.528,43.137,26848.293,35.301,6507.983,0
Turkey,Jordan,0,0,4.875,0,0,0,0,0,0,0,0,0,15.26,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.76,121.396,30.2,34.2,0,75.08,13.485,0,0
Turkey,Kazakhstan,0,0,0,0,0,0,0,0,13.52,0,0,0,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Kazakhstan,0,0,0,0,0,1418.755,917.527,382.911,0,0,0,0,0,0,0,0,0,0,0,0,3143.745,2613.809,3554.767,0,9035.684,19619.033,18029.09,1868.121,7212.339,17509.599,0
Turkey,Kyrgyz Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0.1,0,0,0,0,0,0,0
Turkey,"Korea, Rep.",0,0,0,3151.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Lebanon,0,52.5,0,0,0,2475.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.427,0,0,0,0,0,0,0,0
Turkey,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.36,0,0,0,0,0.374,0.395,0.248,0.114,0,0
Turkey,Libya,0,0,0,0,0,0,0,0,0.582,0,0,0,0.022,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Morocco,0,0,0,0,0,4.451,0,0,0,0,0,0,34.98,3056.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,0.22,0,0,0
Turkey,Mexico,0,0,0,0,0,0,0,6942.451,0,0,0,0,0,0,0,0,0,0,1.491,1.595,15529.201,0.251,4837.759,209.113,33080.541,64258.568,81299.132,55728.988,101026.435,18945.018,0
Turkey,"Macedonia, FYR",0,0,0,0,0,0,0,0,3.225,6.841,0,4.756,2.004,0,0,0,0,2.234,7.045,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Netherlands,0,0,0,1.111,0.929,2.173,0,0,3.756,2.007,1333.5,936.419,1.059,0.822,0,0,0,1.35,0,0,0,0,1292.813,0,0,0,0,0,0,0,0
Turkey,Netherlands,0,0,0,0,0,1.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.87,0,1.19,0
Turkey,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0
Turkey,Pakistan,0,0,0,0,0,0,0,0,0,0,0,2402.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,"Korea, Dem. Rep.",0,0,0,0,6493.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Portugal,0,0,0,0,0,0,0,0,0,0,688.628,1433.301,4310.794,5424.336,3201,0,0,4110.625,2502.4,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Russian Federation,0,0,0,0,0,0,0,2.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217,0,0,0,1980.987,0,12070.104,13299.983,17703.061,20363.767,0
Turkey,Saudi Arabia,0,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,0,0,0,0,0,0,0,0,0,28.642,0
Turkey,Saudi Arabia,0,0,0,0,0,636.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,"Serbia, FR(Serbia/Montenegro)",0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,3.154,2.724,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,"Serbia, FR(Serbia/Montenegro)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0,0,0,0,0,0,0,0.486,0
Turkey,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0
Turkey,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0
Turkey,Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0.243,0,0,0,0
Turkey,Sweden,0,0,1.225,0,0,0,0,0,0.575,0,0.729,0,0,4.358,0.361,0,0,0.489,0,0.16,0,0,0,1.561,0,0,0,0,0,0,0
Turkey,Syrian Arab Republic,0,0,0,0,0,1556.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.607,1826.713,0,0,0,27.72,0,0,0,0
Turkey,Syrian Arab Republic,0,4280.979,0,0,0,0,0,0,2970.885,17657.34,0,0,0,0,43.273,38.685,0,0,0,11156.029,0,155.764,0,0.113,0,0,0,1193.453,0,56.577,0
Turkey,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Turkmenistan,0,0,0,0,0,0,0,1.199,9.346,0,0,0,0,0,2.8,1.49,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Tunisia,0,0,0,0,0,0,0,0,0,0,9538.423,23531.08,46370.215,20765.582,0,0,0,795.5,927.08,0,0,6489.197,14399.355,0,0,0,0,0,0,0,0
Turkey,Ukraine,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.111,0
Turkey,Unspecified,0,0.153,0,0.08,1.307,0.824,0.672,0.349,0.288,14.499,1.775,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Unspecified,0,0,0,0,0,0,0.005,0.021,0.026,0.653,0.003,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0.215,0.923,0,0.9,0,0,0,9.414,0.922,0,0,0,0,0,0,0
Turkey,United States,0,0,19051.824,0,0,6814.426,0,2415.826,20975.632,0,4391.225,1377.08,0,0,0,0,0,0,0,0,0,0,8037.67,0,0,8223.302,0,0,0,0,0
Turkey,Uzbekistan,0,0,0,0,0,2449.686,0,0,0,0,0,0,0,0,0,1.725,2.133,0.765,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,17.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,"Yugoslavia,FR(Serbia/Montenegr",0,0,70.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,0,0,0,0,3.15,0.554,0,0,0,0,0,0
Turkey,Albania,0,0,0,0,0,338.625,0,0,0,0,0,945.132,1638.472,4856.744,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
Turkey,Netherlands Antilles,0,0,0,0,0,15.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,2572.5,1889.202,0,0,0,0,0,2161.175,0,0,0,0,0,0.272,0,0,0,0,0,0
Turkey,Argentina,0,0,98399.264,0,0,57705.988,0,9067.034,4725.488,132504.528,25982.6,0,16993.557,3913.173,5277.461,0,4639.585,0,0,0,0,0,0,60506.401,0,1.504,0,0,0,0,0
Turkey,Armenia,0,0,0,0,2933.124,2528.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Australia,0,0,0,0,0,0,0,0,0,0,12.334,8.866,0.325,0.061,0.152,0.879,1.624,2.009,1.741,0,0,0,1.422,1.285,0,0,0,0,0,0,0
Turkey,Australia,0,0,0,0,0,0,0,7357.921,33109.582,72555.872,51541.732,13858.632,5344.521,5303.12,2850.455,0,58964.943,0,0,0,0,0.375,0.172,0.22,0,21886.126,0.464,0.202,0.411,0,0
Turkey,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0.213,1.137,1.73,9.944,4.935,29.957,6.695,5.535,0,0,0.309,0.222,0.125,0,0,0,0,0,0
Turkey,Austria,0,0,0,0,0,1122.924,3931.181,1854.937,0,0,0,0,0,683.7,0,0,8619.972,0,0,0.167,4116.56,0.474,5.342,37.844,2.094,14.214,23.03,5.707,9.761,7.075,0
Turkey,Azerbaijan,0,0,0,0,36041.672,9361.19,14012.781,1285.3,171.089,0,0,0,0,329.893,28.25,0,5.01,1.531,0,11.627,2.723,45.034,20.536,21.407,205.703,437.574,297.556,27.475,170.778,96.732,0
Turkey,Belgium,0,0,0,0,0,0,0,0,0,0,0,4.866,2.378,4.288,12.948,15.112,14.544,12.443,18.233,565.822,0,0.711,0,12.374,13.369,0,0,0,0,0,0
Turkey,Bangladesh,0,12642.215,0,0,1530,0,2228.75,0,0,0,11870.401,17203.41,16245.582,0,0,0,0,0,11609.15,0,0,3900.928,26788.249,0,6385.726,0,0,0,0,0,0
Turkey,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,40.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Bulgaria,0,0,0,0,275.913,0,0,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.659,0.18,0,25.882,0
Turkey,Bulgaria,0,0,4139.764,1881.167,1284.857,2739.485,6.901,40707.564,333.052,677.395,19934.308,14618.223,2149.055,0,93.207,1111.594,711.423,23.449,18.679,2303.206,55343.761,15815.843,1212.723,21355.13,1621.207,9527.167,1175.728,28273.214,474.422,2522.276,0
Turkey,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.68,0,0,0,0,0,0,0,0,0,0,2.974,0
Turkey,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.203,0.117,0,0,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,2135.108,0,0,0,0,0,0,0,0,0,0,0,0,1352.886,15173.14,3287.222,0,10444.813,14588.685,5395.859,20229.067,10580.022,0
Turkey,Belgium-Luxembourg,0,0,0,0,0,0,0.541,0,0,1.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Belgium-Luxembourg,0,0,1498.506,49.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Belize,0,0,0,2047.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Brazil,0,0,0,7636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15003.648,0,0,0,0,0,0,96444.197,0,0,0,0,0,0,0
